Country,Region,Year,Water Source Type,Contaminant Level (ppm),pH Level,Turbidity (NTU),Dissolved Oxygen (mg/L),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Water Treatment Method,Access to Clean Water (% of Population),"Diarrheal Cases per 100,000 people","Cholera Cases per 100,000 people","Typhoid Cases per 100,000 people","Infant Mortality Rate (per 1,000 live births)",GDP per Capita (USD),Healthcare Access Index (0-100),Urbanization Rate (%),Sanitation Coverage (% of Population),Rainfall (mm per year),Temperature (°C),Population Density (people per km²),Geo_area,Population,Actual_cases
China,South,2019,Lake,9.61,7.48,1.25,4.35,20.72,8.92,4712,No treatment,43,236,44,1,61,92946,99.3,66,60,1127,11.85,416,2366000,984256000,433072
China,West,2011,Lake,3.46,7.24,2.62,8.24,41.44,3.22,4581,Chlorination,42,375,49,48,6,71472,6.47,66,23,316,34.89,938,3108000,2915304000,1428498
China,East,2011,Pond,4.89,7.22,2.73,7.66,28.62,17.36,1545,Boiling,53,314,48,25,6,62285,6.91,22,99,266,0.4,352,799000,281248000,134999
China,North,2022,Spring,3.38,7.31,3.83,8.11,41.56,3.05,4344,Chlorination,66,158,8,75,65,28648,80.63,57,87,515,23.25,135,2346000,316710000,25336
China,Central,2010,Well,7.83,6.65,2.82,4.44,26.69,6.98,1412,Boiling,34,250,21,63,93,61931,87.14,81,63,2297,24.47,342,1014000,346788000,72825
China,West,2012,Well,8.84,7.52,2.47,9.31,42.03,0.33,3019,Boiling,89,51,42,44,59,96458,51.6,27,25,295,18.51,565,3108000,1756020000,737528
China,South,2024,Lake,0.38,7.5,4.68,6.8,19.35,9.06,4018,No treatment,79,445,30,73,96,73300,69.42,10,65,396,7.88,139,2366000,328874000,98662
China,South,2013,Well,5.59,6.27,3.71,5.34,3.52,18.14,3567,Chlorination,44,26,43,81,57,98812,20.32,21,60,1550,2.23,41,2366000,97006000,41712
China,East,2005,River,1.85,7.57,4.46,3.35,45.36,14.7,4452,No treatment,56,283,22,65,30,76545,38.37,26,53,2516,27.14,680,799000,543320000,119530
China,West,2018,Well,1.75,6.67,0.16,8.93,37.59,2.2,4132,Filtration,92,473,15,75,41,99239,99.85,37,93,492,13.35,499,3108000,1550892000,232633
China,Central,2021,Well,8.42,7.28,3.01,6.49,16.87,6.83,1147,Boiling,90,39,44,12,56,48707,95.75,87,20,1581,14.35,754,1014000,764556000,336404
China,North,2020,Well,2.27,7.41,2.28,5.83,24.51,14.21,3681,No treatment,85,393,33,66,12,99401,21.76,76,94,2079,28.08,142,2346000,333132000,109933
China,West,2009,Tap,1.56,6.83,3.94,4.01,25.51,7.65,4786,Chlorination,34,195,15,64,70,81380,19.42,45,46,2559,38.73,608,3108000,1889664000,283449
China,West,2013,Spring,8.04,7.37,2.51,3.54,45.48,16.36,2198,Boiling,41,320,30,2,65,5088,62.02,34,60,1981,2.95,971,3108000,3017868000,905360
China,East,2020,River,6.66,7.95,3.99,9.76,45.21,2.7,1179,No treatment,68,268,3,44,95,49186,52.76,80,61,1291,17.59,846,799000,675954000,20278
China,West,2022,Pond,9.88,8.01,1.56,8.9,12.08,5.6,3951,No treatment,95,468,12,60,45,75993,20.35,22,62,667,28.56,987,3108000,3067596000,368111
China,South,2006,Tap,0.79,7.3,4.4,5.72,40.35,16.69,495,Boiling,32,428,46,17,82,66680,85.81,35,70,1648,37.56,428,2366000,1012648000,465818
China,East,2001,Tap,4.07,6.19,1.01,7.06,48.71,6.65,221,Filtration,32,48,12,67,83,38776,5.0,49,60,1625,16.54,893,799000,713507000,85620
China,West,2010,Lake,1.53,7.94,2.38,7.11,16.85,8.62,3756,Chlorination,70,116,43,33,48,24594,0.33,81,75,780,32.26,69,3108000,214452000,92214
China,North,2003,Lake,5.63,6.18,1.98,7.27,42.81,2.38,1519,Filtration,73,118,49,53,71,63142,13.53,26,36,2439,9.82,922,2346000,2163012000,1059875
China,East,2009,Well,3.17,6.1,1.73,3.49,21.91,17.67,764,Boiling,59,433,40,9,12,54928,53.74,57,58,284,17.78,491,799000,392309000,156923
China,East,2004,Pond,1.01,6.74,0.52,9.85,44.69,13.99,2091,Filtration,62,10,13,69,39,52983,44.12,66,26,2693,19.14,291,799000,232509000,30226
China,West,2003,Well,4.11,7.89,4.26,9.66,18.34,11.97,2424,Filtration,93,349,37,81,10,7212,52.17,24,76,433,11.16,260,3108000,808080000,298989
China,East,2011,Tap,6.04,7.56,1.23,8.06,15.05,6.85,1547,Boiling,65,148,33,88,3,11988,87.47,15,30,1381,12.9,628,799000,501772000,165584
China,East,2015,Lake,1.99,7.51,0.99,6.05,16.41,18.31,1823,Filtration,67,12,29,7,19,82474,39.29,12,65,2102,38.65,106,799000,84694000,24561
China,North,2020,River,1.6,6.96,1.94,9.96,6.95,7.51,4094,Filtration,78,91,28,91,46,81510,44.11,50,73,1346,1.29,52,2346000,121992000,34157
China,East,2022,River,7.23,6.47,1.93,9.49,36.59,18.91,4171,Filtration,60,497,49,92,77,52509,77.79,23,97,1811,11.2,288,799000,230112000,112754
China,North,2013,Spring,6.71,6.97,0.45,7.92,49.7,15.8,2113,Chlorination,75,294,30,93,87,64762,66.37,24,31,1341,20.39,755,2346000,1771230000,531369
China,West,2017,Pond,2.79,8.48,0.67,9.32,13.38,9.04,1739,No treatment,92,411,15,94,43,28492,91.95,52,60,302,9.13,267,3108000,829836000,124475
China,Central,2008,Lake,9.97,7.0,3.13,5.87,7.31,4.75,3147,No treatment,50,102,18,39,51,62058,6.18,89,62,229,19.72,640,1014000,648960000,116812
China,Central,2002,Well,1.87,6.29,3.57,3.95,12.37,11.5,329,No treatment,35,91,13,10,94,90307,46.61,64,80,2513,35.61,625,1014000,633750000,82387
China,South,2004,Pond,3.17,7.0,2.7,9.92,14.87,18.18,4380,Boiling,99,6,49,94,43,36329,1.62,37,63,544,39.94,963,2366000,2278458000,1116444
China,West,2020,Pond,6.46,7.0,4.41,9.81,49.07,0.8,4433,No treatment,62,46,0,27,90,70044,74.57,79,40,1883,26.92,483,3108000,1501164000,0
China,South,2022,Pond,8.36,7.81,1.58,3.03,36.38,12.19,4558,Boiling,99,417,41,27,63,24785,81.84,43,89,2710,23.89,841,2366000,1989806000,815820
China,South,2005,Spring,3.16,7.69,2.63,8.34,17.99,17.19,2752,Boiling,51,224,2,9,49,41193,21.94,53,34,1592,3.62,614,2366000,1452724000,29054
China,South,2009,River,8.43,8.25,4.77,5.8,31.21,8.21,1427,Chlorination,59,447,23,22,61,43937,11.83,70,53,1986,5.71,822,2366000,1944852000,447315
China,West,2000,Spring,1.28,6.73,0.15,4.11,12.17,18.99,1526,Filtration,57,9,24,90,78,96107,20.71,43,58,1186,6.19,686,3108000,2132088000,511701
China,East,2011,Well,3.58,6.96,2.68,6.49,28.11,6.78,959,Chlorination,81,395,25,35,42,32804,83.89,20,44,2675,6.24,393,799000,314007000,78501
China,South,2000,River,1.5,6.61,1.64,6.8,2.33,2.68,788,Chlorination,51,38,13,20,55,16488,82.7,35,61,491,38.0,950,2366000,2247700000,292201
China,South,2019,River,9.68,6.59,0.7,8.81,3.99,8.8,1514,Boiling,74,234,0,13,35,40571,51.64,46,85,1900,39.81,495,2366000,1171170000,0
China,Central,2024,Lake,9.43,6.6,0.44,9.17,35.62,4.6,860,No treatment,77,117,12,88,19,8515,25.55,41,54,1516,22.73,497,1014000,503958000,60474
China,South,2001,River,6.68,7.87,3.54,8.53,43.39,4.13,3075,Filtration,52,6,33,47,25,2003,13.61,34,30,559,36.48,949,2366000,2245334000,740960
China,North,2024,Well,7.19,6.2,2.49,7.96,2.57,6.86,4940,Boiling,55,329,33,43,59,47178,75.77,89,84,1752,0.28,930,2346000,2181780000,719987
China,North,2007,Tap,1.38,7.61,1.51,8.56,43.81,17.16,1858,No treatment,82,406,12,24,24,81689,79.66,37,73,766,15.18,662,2346000,1553052000,186366
China,South,2023,River,4.65,7.28,2.13,9.77,20.72,1.42,1531,Boiling,32,160,0,63,68,76737,31.67,39,94,2709,6.07,834,2366000,1973244000,0
China,Central,2008,Lake,8.47,7.17,3.65,8.76,40.55,15.21,225,Filtration,70,14,25,65,76,69923,15.92,79,31,1391,36.33,176,1014000,178464000,44616
China,North,2022,Lake,5.07,7.96,3.7,9.7,4.73,18.67,1416,Chlorination,54,430,46,98,52,31660,44.69,72,93,1501,11.87,357,2346000,837522000,385260
China,Central,2024,Lake,5.69,6.91,1.11,9.22,21.37,18.22,3898,Boiling,71,282,13,88,29,26377,17.77,57,93,794,31.31,469,1014000,475566000,61823
China,East,2013,Tap,6.83,8.13,1.89,8.13,26.66,2.73,1352,Boiling,88,122,8,36,86,17147,96.62,47,43,1564,30.68,730,799000,583270000,46661
China,West,2013,Tap,5.59,7.77,0.99,7.94,26.07,9.49,238,No treatment,48,349,30,50,77,25017,5.33,88,44,1440,23.48,238,3108000,739704000,221911
China,West,2022,Tap,3.79,7.12,1.55,9.8,38.55,7.39,2275,Filtration,75,327,18,73,68,31606,36.64,32,95,948,12.81,356,3108000,1106448000,199160
China,West,2019,Spring,1.66,7.04,4.02,9.75,39.35,10.65,3651,Boiling,69,324,25,68,38,18485,59.23,34,40,2470,10.45,221,3108000,686868000,171717
China,East,2022,Pond,3.26,7.88,4.67,9.01,24.81,19.68,4206,Filtration,65,485,26,1,33,12603,2.69,87,21,688,15.82,278,799000,222122000,57751
China,Central,2004,Spring,0.71,7.24,0.75,9.88,39.75,10.02,1698,Boiling,57,124,35,68,78,14932,74.71,11,50,2483,16.66,52,1014000,52728000,18454
China,Central,2022,Spring,5.74,6.26,4.05,8.46,8.24,0.93,796,No treatment,73,227,28,93,50,17929,52.25,46,74,2163,8.12,643,1014000,652002000,182560
China,Central,2006,Tap,1.62,6.02,2.86,4.7,1.93,9.92,2935,No treatment,63,103,35,16,63,10985,95.33,22,94,1775,28.54,522,1014000,529308000,185257
China,South,2012,Lake,5.35,6.58,0.98,6.72,33.34,14.13,850,Boiling,88,455,19,55,80,1994,89.11,66,23,2435,31.13,273,2366000,645918000,122724
China,East,2022,Pond,8.97,8.44,2.24,3.3,4.51,14.47,4610,Chlorination,31,74,6,80,38,12499,56.14,85,38,843,12.46,947,799000,756653000,45399
China,East,2011,Well,6.27,7.08,4.12,6.6,0.77,7.71,39,Boiling,78,171,43,20,72,20456,0.95,15,66,503,35.61,950,799000,759050000,326391
China,North,2005,River,7.99,6.52,2.3,7.03,4.46,9.13,234,Boiling,97,299,46,76,9,37017,98.64,71,64,1390,19.4,427,2346000,1001742000,460801
China,Central,2002,Tap,0.52,6.05,1.97,3.87,35.16,2.08,1365,Chlorination,86,397,1,83,74,44678,3.44,86,85,1332,33.9,668,1014000,677352000,6773
China,West,2008,Lake,5.21,6.12,4.52,3.25,17.13,5.16,305,Boiling,41,298,27,98,83,71668,37.72,64,24,2795,28.96,523,3108000,1625484000,438880
China,West,2007,Spring,4.48,7.63,1.89,4.9,3.73,15.14,3443,Filtration,82,410,44,61,16,11227,65.6,69,67,2012,3.0,595,3108000,1849260000,813674
China,Central,2002,Lake,5.68,6.28,2.92,8.33,35.07,0.2,4226,No treatment,61,494,15,38,28,72410,23.74,80,64,485,15.74,810,1014000,821340000,123200
China,West,2007,Lake,1.66,6.75,1.71,8.86,8.23,4.49,504,Chlorination,93,216,0,66,53,13146,57.91,54,45,808,2.77,232,3108000,721056000,0
China,South,2014,Well,9.9,8.39,4.68,6.01,37.58,17.96,4415,No treatment,57,245,16,58,94,99813,95.83,52,41,2893,32.13,606,2366000,1433796000,229407
China,West,2007,Lake,1.44,7.92,1.1,4.54,21.39,17.93,1828,No treatment,87,239,32,36,16,64199,4.22,35,61,2473,1.57,522,3108000,1622376000,519160
China,East,2013,Well,7.57,6.81,3.35,9.04,49.55,10.09,1212,No treatment,89,386,21,41,61,94036,33.23,68,26,1592,0.43,812,799000,648788000,136245
China,East,2003,Spring,2.88,7.18,2.06,9.59,35.73,14.28,573,Chlorination,85,425,12,78,25,33555,66.0,15,95,2868,16.61,533,799000,425867000,51104
China,West,2014,River,2.62,7.66,0.95,9.21,40.44,7.23,790,No treatment,73,346,1,35,29,88862,72.64,48,75,1226,24.18,326,3108000,1013208000,10132
China,Central,2007,River,9.39,6.25,3.95,3.66,44.75,1.81,4508,Filtration,81,483,16,66,61,60199,71.46,39,90,1515,8.6,612,1014000,620568000,99290
China,South,2009,Well,4.02,7.63,1.63,9.69,16.9,3.5,1336,Boiling,82,222,24,81,38,22829,37.35,75,82,1287,8.08,989,2366000,2339974000,561593
China,East,2022,Tap,5.38,6.76,4.54,4.33,44.55,11.59,2839,No treatment,45,214,34,19,48,6265,93.28,54,35,1285,22.88,349,799000,278851000,94809
China,South,2000,Pond,8.68,8.39,2.22,5.33,6.32,3.36,1383,Chlorination,35,414,37,61,14,89654,53.98,85,85,543,9.31,689,2366000,1630174000,603164
China,North,2000,River,6.07,6.63,2.36,9.68,20.65,13.82,1105,Chlorination,79,402,2,96,95,43173,66.09,37,76,2784,21.79,194,2346000,455124000,9102
China,Central,2006,Lake,4.2,6.39,1.13,6.78,22.5,19.92,2779,No treatment,51,477,11,82,26,88784,98.17,12,90,1689,15.59,651,1014000,660114000,72612
China,South,2024,Spring,1.77,8.04,0.78,5.25,32.41,10.55,3622,Boiling,62,439,39,29,94,52737,24.46,53,87,1066,22.84,955,2366000,2259530000,881216
China,South,2000,River,0.63,7.95,0.3,5.23,2.55,17.77,2437,No treatment,54,363,41,41,75,28837,56.21,30,99,403,4.03,254,2366000,600964000,246395
China,West,2007,River,4.63,7.96,3.75,5.38,22.43,4.79,3764,Chlorination,56,239,30,27,73,68612,13.82,68,68,2798,32.81,84,3108000,261072000,78321
China,West,2021,Lake,7.01,7.9,1.73,8.55,14.6,6.03,1470,Chlorination,98,457,11,22,10,17761,16.75,83,62,2295,17.24,287,3108000,891996000,98119
China,Central,2023,Tap,4.14,6.1,4.46,9.96,41.15,10.95,2469,No treatment,63,105,4,68,81,10976,89.12,73,78,1360,7.11,907,1014000,919698000,36787
China,West,2006,Lake,8.83,7.61,2.98,6.4,43.13,18.81,618,Boiling,44,245,0,70,39,80695,53.42,71,28,1882,31.18,724,3108000,2250192000,0
China,South,2023,Well,2.16,7.23,0.89,4.29,35.35,8.66,2989,Boiling,35,493,47,10,32,49009,59.58,59,70,1620,29.18,688,2366000,1627808000,765069
China,South,2006,Spring,4.58,6.55,2.03,3.02,48.77,14.75,3908,Chlorination,63,499,32,95,96,15578,68.51,67,68,452,11.83,222,2366000,525252000,168080
China,West,2001,Spring,2.52,6.37,2.95,7.97,11.53,0.88,3686,Filtration,75,192,0,24,10,33922,21.65,33,79,1888,28.69,976,3108000,3033408000,0
China,East,2013,Well,9.69,7.08,1.46,9.83,8.31,16.09,3511,No treatment,30,409,8,25,16,60041,74.49,20,69,2813,23.55,443,799000,353957000,28316
China,North,2024,River,9.88,7.59,1.76,6.13,43.9,10.33,331,Filtration,94,489,24,70,69,60697,60.97,17,68,2922,39.83,289,2346000,677994000,162718
China,Central,2002,Lake,4.73,8.21,4.45,9.42,33.05,13.34,2252,Boiling,36,490,42,9,37,74397,0.46,67,43,2647,21.51,623,1014000,631722000,265323
China,Central,2018,Well,7.68,6.01,1.74,6.28,19.92,12.76,1028,Chlorination,76,164,30,31,72,80368,21.26,77,46,1460,22.35,228,1014000,231192000,69357
China,South,2000,Well,5.42,6.05,4.24,5.98,44.88,18.73,2393,No treatment,39,161,5,51,76,70269,57.18,82,85,1538,24.09,273,2366000,645918000,32295
China,East,2008,Lake,3.23,7.12,2.7,4.23,33.99,9.79,2912,No treatment,66,43,6,63,50,37197,86.92,47,51,1332,14.06,621,799000,496179000,29770
China,Central,2012,Spring,8.25,7.82,1.88,6.58,0.51,17.99,733,Boiling,92,484,30,72,39,12605,70.88,56,37,2568,2.69,518,1014000,525252000,157575
China,Central,2007,Lake,5.13,6.54,3.08,3.96,0.49,0.09,4699,No treatment,38,146,5,64,25,12433,37.63,58,83,1856,22.18,715,1014000,725010000,36250
China,West,2002,River,3.37,7.29,0.95,7.66,32.74,6.81,3938,Boiling,74,29,4,72,93,42899,11.72,80,23,1347,11.29,692,3108000,2150736000,86029
China,South,2017,Pond,3.56,7.16,4.16,7.87,9.39,14.92,3733,No treatment,52,108,7,94,30,31659,98.21,15,53,2087,9.55,258,2366000,610428000,42729
China,West,2013,Lake,3.72,6.37,2.79,8.44,22.87,19.26,1008,No treatment,86,350,28,57,45,99521,44.11,44,64,340,7.44,333,3108000,1034964000,289789
China,West,2001,Tap,9.16,7.64,1.25,6.5,6.74,3.48,247,Filtration,86,80,26,65,58,29892,55.79,11,44,2958,18.64,386,3108000,1199688000,311918
China,Central,2008,Well,0.11,8.33,4.82,3.54,29.26,17.53,567,Boiling,60,268,4,71,87,19847,74.84,83,51,989,3.88,53,1014000,53742000,2149
China,North,2009,Lake,9.49,6.78,3.24,7.74,44.61,13.58,4145,Chlorination,89,163,33,0,57,85832,40.61,84,62,1019,30.78,459,2346000,1076814000,355348
China,East,2005,River,5.87,8.09,3.26,4.04,24.01,2.52,391,Chlorination,53,11,30,35,17,59037,32.62,53,92,514,24.54,195,799000,155805000,46741
China,North,2024,Tap,6.3,7.08,0.32,6.91,36.94,6.71,4732,Filtration,93,118,29,24,13,72607,12.24,39,26,1216,6.94,967,2346000,2268582000,657888
China,North,2009,River,7.93,8.01,1.58,9.6,40.31,14.6,2457,Filtration,52,359,21,57,84,19031,50.45,13,47,2042,27.26,933,2346000,2188818000,459651
China,South,2022,River,7.15,6.55,3.82,5.55,12.35,5.1,1244,Filtration,39,147,35,65,65,50587,99.45,76,91,487,17.88,474,2366000,1121484000,392519
China,West,2003,Well,7.86,6.17,0.78,6.93,7.1,14.67,4040,Boiling,36,256,44,69,74,63648,25.11,89,46,1470,4.53,178,3108000,553224000,243418
China,Central,2005,Pond,4.19,6.96,3.19,8.86,39.83,14.7,4381,Chlorination,79,390,47,29,25,28127,62.66,30,35,1337,22.32,297,1014000,301158000,141544
China,Central,2015,Well,4.89,8.06,0.58,6.03,19.26,16.11,3441,Chlorination,93,46,41,72,90,54652,99.78,60,77,2965,2.76,537,1014000,544518000,223252
China,West,2008,River,5.44,6.58,4.6,6.42,24.31,12.84,4531,No treatment,46,170,38,14,84,94067,52.95,35,26,2395,23.73,405,3108000,1258740000,478321
China,North,2015,Pond,8.24,6.41,1.99,3.67,30.79,10.18,162,No treatment,95,365,28,27,8,55543,11.69,25,91,2327,0.96,297,2346000,696762000,195093
China,Central,2021,River,0.8,7.01,4.8,4.7,28.64,13.31,1758,No treatment,84,396,34,4,43,96782,86.77,53,37,1175,35.3,804,1014000,815256000,277187
China,East,2014,Spring,5.06,8.31,3.03,9.79,2.84,10.07,970,Chlorination,96,241,40,51,13,53286,23.81,11,67,1637,5.51,369,799000,294831000,117932
China,East,2022,River,0.06,6.11,3.12,6.97,44.98,1.23,2977,Boiling,55,208,23,90,92,6726,34.56,76,68,1573,22.42,584,799000,466616000,107321
China,Central,2011,Tap,6.69,7.07,1.46,4.31,21.15,2.04,2489,Chlorination,41,50,31,95,89,35395,7.5,29,47,2458,38.01,518,1014000,525252000,162828
China,North,2013,River,7.52,8.36,0.7,3.92,42.4,7.71,2937,Chlorination,90,253,25,82,52,47530,51.62,45,85,1841,38.15,606,2346000,1421676000,355419
China,North,2010,Well,2.06,8.13,3.92,6.29,46.09,7.08,392,Boiling,62,34,23,35,37,37160,57.64,75,23,2829,19.09,921,2346000,2160666000,496953
China,West,2022,Well,9.37,6.43,0.38,8.95,28.9,7.71,2078,Filtration,44,106,27,29,17,11625,25.63,33,72,2127,2.25,848,3108000,2635584000,711607
China,West,2017,Lake,5.06,7.88,0.36,7.75,5.45,19.12,4214,Boiling,42,414,1,39,12,13195,28.85,85,88,2060,39.5,93,3108000,289044000,2890
China,East,2020,Lake,7.44,6.84,1.48,7.95,39.74,13.13,259,Filtration,34,318,1,55,16,47890,46.97,73,71,1105,5.33,876,799000,699924000,6999
China,South,2009,Lake,3.12,7.43,0.19,5.79,46.76,1.31,2427,No treatment,97,230,4,18,62,22379,65.97,27,74,219,21.47,559,2366000,1322594000,52903
China,East,2009,Well,0.74,7.31,0.86,5.47,36.16,17.39,2358,No treatment,66,292,47,4,34,93187,1.83,86,36,611,29.2,430,799000,343570000,161477
China,South,2016,Tap,8.31,6.33,3.91,4.93,37.51,3.84,2573,No treatment,83,253,2,56,81,91284,99.13,38,58,839,14.75,964,2366000,2280824000,45616
China,West,2004,Tap,6.45,6.55,1.32,6.69,22.56,19.43,3729,Chlorination,85,44,26,2,13,50034,89.88,10,95,1826,28.85,95,3108000,295260000,76767
China,East,2006,Spring,7.08,7.14,0.46,3.43,1.01,10.11,4230,Boiling,74,491,36,77,29,90647,38.45,81,88,593,29.82,503,799000,401897000,144682
China,South,2006,River,6.81,8.11,1.22,7.86,38.97,1.0,2509,Chlorination,33,372,36,54,44,5568,72.58,81,86,821,30.62,989,2366000,2339974000,842390
China,Central,2009,Pond,2.92,7.74,3.49,5.84,28.88,6.33,2481,No treatment,53,17,26,90,43,44954,46.73,87,95,611,36.78,903,1014000,915642000,238066
China,West,2007,River,0.13,6.83,1.76,3.24,32.05,8.32,4495,Chlorination,65,261,38,73,68,78411,44.6,47,55,414,7.53,896,3108000,2784768000,1058211
China,Central,2014,Spring,5.46,7.06,0.42,8.73,15.08,4.58,284,Filtration,70,133,9,22,4,59995,15.81,29,26,665,4.95,221,1014000,224094000,20168
China,South,2007,Tap,3.11,8.05,3.84,6.96,49.11,1.76,1378,Filtration,41,378,2,26,64,37451,56.09,70,69,2787,37.63,704,2366000,1665664000,33313
China,North,2018,Spring,9.47,6.09,3.26,6.55,42.9,4.8,2287,No treatment,63,287,15,37,44,6282,40.77,39,63,637,20.27,775,2346000,1818150000,272722
China,Central,2003,Lake,8.75,7.65,2.04,7.61,20.47,17.38,254,No treatment,88,220,30,59,27,4804,54.39,47,80,266,25.08,221,1014000,224094000,67228
China,Central,2004,River,7.01,8.33,4.98,5.54,20.7,19.09,2556,No treatment,72,194,35,97,38,54991,31.29,75,89,599,7.22,460,1014000,466440000,163254
China,East,2015,Tap,0.77,8.15,3.81,7.71,20.9,8.56,654,Chlorination,54,454,5,68,7,65891,1.03,67,82,2856,32.38,224,799000,178976000,8948
China,South,2011,Spring,7.83,7.6,3.17,7.97,46.65,19.03,3520,No treatment,32,321,41,39,5,62008,69.99,43,50,283,27.61,486,2366000,1149876000,471449
China,West,2010,Pond,8.65,6.43,1.68,8.09,20.03,13.07,1368,Filtration,81,480,15,27,9,79647,13.38,57,25,462,34.48,968,3108000,3008544000,451281
China,North,2003,Tap,5.19,7.36,0.07,5.13,18.51,18.28,3353,Chlorination,30,326,37,30,45,4466,86.61,74,87,1283,29.55,737,2346000,1729002000,639730
China,North,2001,Pond,7.4,6.96,0.06,3.05,32.33,12.73,2122,Filtration,79,146,22,88,14,82952,66.38,55,35,2065,4.17,194,2346000,455124000,100127
China,East,2002,River,7.19,8.02,1.07,4.02,36.36,12.25,3110,Filtration,59,164,31,45,88,82319,41.7,10,88,2808,22.5,901,799000,719899000,223168
China,Central,2020,Pond,4.93,7.69,2.98,3.53,32.45,10.08,4907,Chlorination,58,62,48,72,97,852,33.26,86,47,558,10.63,764,1014000,774696000,371854
China,North,2004,Lake,3.93,7.17,2.03,5.69,12.65,16.09,298,Boiling,86,108,28,76,65,28461,73.25,34,96,331,37.42,190,2346000,445740000,124807
China,Central,2006,River,2.52,6.99,4.98,9.03,39.64,19.45,382,No treatment,58,19,11,95,53,80436,1.87,45,94,2438,35.42,227,1014000,230178000,25319
China,West,2018,Spring,0.64,7.63,2.19,5.06,15.47,8.57,4428,No treatment,42,411,48,56,83,59746,27.48,57,56,1233,17.28,145,3108000,450660000,216316
China,East,2001,Pond,6.22,8.09,4.02,6.97,20.61,19.19,4946,Chlorination,31,221,4,11,71,15672,74.01,27,20,1871,30.32,235,799000,187765000,7510
China,North,2018,Lake,4.16,8.2,1.91,7.17,25.77,3.8,4912,Chlorination,56,112,33,14,69,27486,94.46,29,36,2939,19.67,349,2346000,818754000,270188
China,North,2014,Spring,4.11,6.88,2.31,9.27,44.57,3.83,1190,No treatment,72,101,35,39,41,93790,69.19,19,38,749,19.91,243,2346000,570078000,199527
China,South,2021,Tap,2.5,8.17,3.96,5.83,42.27,9.82,3740,Filtration,76,385,7,74,15,36316,19.08,48,70,2201,36.82,465,2366000,1100190000,77013
China,South,2003,River,6.0,7.37,3.08,5.57,11.55,4.92,750,No treatment,96,167,33,50,84,81747,74.57,74,90,439,39.57,935,2366000,2212210000,730029
China,Central,2005,Lake,9.66,8.16,0.22,9.17,6.63,8.05,4398,Chlorination,37,28,9,6,29,6611,80.71,15,48,2226,1.89,143,1014000,145002000,13050
China,Central,2013,Well,2.1,7.3,2.03,3.36,0.84,9.86,2748,Filtration,64,200,2,87,66,57232,25.05,20,65,1894,37.76,869,1014000,881166000,17623
China,South,2023,Lake,6.28,8.46,2.92,4.1,39.61,9.43,2917,Boiling,49,8,18,57,35,68917,65.59,81,47,2829,13.27,370,2366000,875420000,157575
China,East,2011,Lake,7.07,8.48,2.25,6.67,43.34,17.3,3892,Boiling,48,302,30,23,8,95083,11.36,44,44,2872,2.5,703,799000,561697000,168509
China,Central,2000,Pond,4.28,8.06,0.56,7.48,35.79,15.63,2967,No treatment,54,379,42,73,59,12537,13.5,23,25,1415,33.11,178,1014000,180492000,75806
China,West,2014,Spring,6.75,8.01,3.89,4.62,30.51,9.83,2650,Boiling,73,152,36,33,8,2962,97.35,43,93,1149,37.27,880,3108000,2735040000,984614
China,North,2013,Pond,4.26,8.32,0.51,8.62,16.06,19.0,4300,Boiling,38,327,30,79,64,40505,25.17,54,34,2567,25.45,127,2346000,297942000,89382
China,Central,2002,Lake,5.7,6.72,0.99,4.78,44.19,9.49,1323,Chlorination,97,273,29,31,79,52651,41.38,47,38,369,27.75,272,1014000,275808000,79984
China,South,2016,Spring,3.26,8.23,1.87,7.21,26.48,18.45,1783,Boiling,80,119,47,70,85,68571,95.0,62,62,1316,2.6,354,2366000,837564000,393655
China,East,2008,River,7.35,7.19,2.56,5.35,10.34,15.91,11,No treatment,38,51,37,72,19,1157,85.51,57,75,487,36.36,806,799000,643994000,238277
China,Central,2005,Tap,2.36,8.09,0.07,9.22,25.96,7.08,2921,Filtration,51,164,47,16,28,94584,79.95,14,38,2742,3.92,746,1014000,756444000,355528
